State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Meghalaya,RI BHOI,2013,Winter     ,Rice,9269,29001
Meghalaya,SOUTH GARO HILLS,2013,Autumn     ,Rice,4897,9797
Meghalaya,SOUTH GARO HILLS,2013,Winter     ,Rice,3346,7303
Meghalaya,SOUTH WEST GARO HILLS,2013,Rabi       ,Wheat,189,370
Meghalaya,WEST GARO HILLS,2013,Autumn     ,Rice,11296,23688
Meghalaya,WEST GARO HILLS,2013,Rabi       ,Wheat,179,353
Meghalaya,WEST GARO HILLS,2013,Winter     ,Rice,11340,32263
Meghalaya,WEST KHASI HILLS,2013,Autumn     ,Rice,25,62
Meghalaya,WEST KHASI HILLS,2013,Rabi       ,Wheat,4,5
Meghalaya,WEST KHASI HILLS,2013,Winter     ,Rice,5975,10184
Nagaland,DIMAPUR,2013,Kharif     ,Rice,44830,110800
Nagaland,DIMAPUR,2013,Rabi       ,Rice,2290,6000
Nagaland,DIMAPUR,2013,Rabi       ,Wheat,390,720
Nagaland,KIPHIRE,2013,Kharif     ,Rice,10090,19880
Nagaland,KOHIMA,2013,Kharif     ,Rice,14370,34020
Nagaland,KOHIMA,2013,Rabi       ,Wheat,340,620
Nagaland,LONGLENG,2013,Kharif     ,Rice,6780,13390
Nagaland,MOKOKCHUNG,2013,Kharif     ,Rice,15150,32880
Nagaland,MOKOKCHUNG,2013,Rabi       ,Wheat,360,650
Nagaland,MON,2013,Kharif     ,Rice,19510,39820
Nagaland,MON,2013,Rabi       ,Rice,1210,3180
Nagaland,MON,2013,Rabi       ,Wheat,410,750
Nagaland,PEREN,2013,Kharif     ,Rice,15250,34970
Nagaland,PEREN,2013,Rabi       ,Rice,310,820
Nagaland,PEREN,2013,Rabi       ,Wheat,290,530
Nagaland,PHEK,2013,Kharif     ,Rice,14640,37090
Nagaland,PHEK,2013,Rabi       ,Wheat,310,570
Nagaland,TUENSANG,2013,Kharif     ,Rice,14530,30840
Nagaland,TUENSANG,2013,Rabi       ,Wheat,310,560
Nagaland,WOKHA,2013,Kharif     ,Rice,17720,39090
Nagaland,WOKHA,2013,Rabi       ,Wheat,310,560
Nagaland,ZUNHEBOTO,2013,Kharif     ,Rice,12800,26860
Nagaland,ZUNHEBOTO,2013,Rabi       ,Wheat,280,510
Odisha,ANUGUL,2013,Autumn     ,Rice,13000,16000
Odisha,ANUGUL,2013,Winter     ,Rice,65000,134000
Odisha,BALANGIR,2013,Autumn     ,Rice,69000,145000
Odisha,BALANGIR,2013,Summer     ,Rice,4000,12000
Odisha,BALANGIR,2013,Summer     ,Wheat,6,14.5
Odisha,BALANGIR,2013,Winter     ,Rice,131000,494000
Odisha,BALESHWAR,2013,Summer     ,Rice,31000,117000
Odisha,BALESHWAR,2013,Summer     ,Wheat,60,78.5
Odisha,BALESHWAR,2013,Winter     ,Rice,195000,165000
Odisha,BARGARH,2013,Autumn     ,Rice,61000,74000
Odisha,BARGARH,2013,Summer     ,Rice,84000,329000
Odisha,BARGARH,2013,Summer     ,Wheat,4,5.2
Odisha,BARGARH,2013,Winter     ,Rice,180000,338000
Odisha,BHADRAK,2013,Summer     ,Rice,3000,8000
Odisha,BHADRAK,2013,Summer     ,Wheat,20,19.4
Odisha,BHADRAK,2013,Winter     ,Rice,165000,239000
Odisha,BOUDH,2013,Autumn     ,Rice,7000,8000
Odisha,BOUDH,2013,Summer     ,Rice,2000,4000
Odisha,BOUDH,2013,Summer     ,Wheat,29,55.3
Odisha,BOUDH,2013,Winter     ,Rice,59000,110000
Odisha,CUTTACK,2013,Autumn     ,Rice,3000,3000
Odisha,CUTTACK,2013,Summer     ,Rice,3000,6000
Odisha,CUTTACK,2013,Winter     ,Rice,115000,168000
Odisha,DEOGARH,2013,Autumn     ,Rice,16000,28000
Odisha,DEOGARH,2013,Summer     ,Rice,2000,5000
Odisha,DEOGARH,2013,Summer     ,Wheat,8,15.6
Odisha,DEOGARH,2013,Winter     ,Rice,34000,92000
Odisha,DHENKANAL,2013,Autumn     ,Rice,4000,6000
Odisha,DHENKANAL,2013,Summer     ,Rice,1000,4000
Odisha,DHENKANAL,2013,Summer     ,Wheat,3,7.4
Odisha,DHENKANAL,2013,Winter     ,Rice,88000,238000
Odisha,GAJAPATI,2013,Summer     ,Rice,1000,1000
Odisha,GAJAPATI,2013,Winter     ,Rice,37000,33000
Odisha,GANJAM,2013,Autumn     ,Rice,1000,1000
Odisha,GANJAM,2013,Summer     ,Rice,1000,1000
Odisha,GANJAM,2013,Winter     ,Rice,250000,90000
Odisha,JAGATSINGHAPUR,2013,Autumn     ,Rice,1000,1000
Odisha,JAGATSINGHAPUR,2013,Summer     ,Rice,1000,2000
Odisha,JAGATSINGHAPUR,2013,Winter     ,Rice,79000,159000
Odisha,JAJAPUR,2013,Autumn     ,Rice,15000,18000
Odisha,JAJAPUR,2013,Summer     ,Rice,2000,6000
Odisha,JAJAPUR,2013,Summer     ,Wheat,13,17.1
Odisha,JAJAPUR,2013,Winter     ,Rice,109000,110000
Odisha,JHARSUGUDA,2013,Autumn     ,Rice,17000,14000
Odisha,JHARSUGUDA,2013,Summer     ,Wheat,17,25.6
Odisha,JHARSUGUDA,2013,Winter     ,Rice,23000,37000
Odisha,KALAHANDI,2013,Autumn     ,Rice,63000,112000
Odisha,KALAHANDI,2013,Summer     ,Rice,40000,103000
Odisha,KALAHANDI,2013,Winter     ,Rice,146000,405000
Odisha,KANDHAMAL,2013,Autumn     ,Rice,9000,11000
Odisha,KANDHAMAL,2013,Winter     ,Rice,37000,60000
Odisha,KENDRAPARA,2013,Autumn     ,Rice,3000,4000
Odisha,KENDRAPARA,2013,Summer     ,Rice,2000,4000
Odisha,KENDRAPARA,2013,Summer     ,Wheat,3,6.3
Odisha,KENDRAPARA,2013,Winter     ,Rice,130000,149000
Odisha,KENDUJHAR,2013,Autumn     ,Rice,30000,40000
Odisha,KENDUJHAR,2013,Summer     ,Rice,2000,6000
Odisha,KENDUJHAR,2013,Summer     ,Wheat,58,92.7
Odisha,KENDUJHAR,2013,Winter     ,Rice,144000,227000
Odisha,KHORDHA,2013,Summer     ,Rice,1000,6000
Odisha,KHORDHA,2013,Winter     ,Rice,97000,74000
Odisha,KORAPUT,2013,Autumn     ,Rice,23000,32000
Odisha,KORAPUT,2013,Summer     ,Rice,21000,56000
Odisha,KORAPUT,2013,Summer     ,Wheat,1,3.5
Odisha,KORAPUT,2013,Winter     ,Rice,89000,267000
Odisha,MALKANGIRI,2013,Autumn     ,Rice,9000,9000
Odisha,MALKANGIRI,2013,Summer     ,Rice,1000,3000
Odisha,MALKANGIRI,2013,Winter     ,Rice,89000,162000
Odisha,MAYURBHANJ,2013,Autumn     ,Rice,28000,29000
Odisha,MAYURBHANJ,2013,Summer     ,Rice,4000,8000
Odisha,MAYURBHANJ,2013,Summer     ,Wheat,129,181.5
Odisha,MAYURBHANJ,2013,Winter     ,Rice,273000,387000
Odisha,NABARANGPUR,2013,Autumn     ,Rice,20000,34000
Odisha,NABARANGPUR,2013,Summer     ,Rice,1000,3000
Odisha,NABARANGPUR,2013,Summer     ,Wheat,9,5.9
Odisha,NABARANGPUR,2013,Winter     ,Rice,126000,384000
Odisha,NAYAGARH,2013,Autumn     ,Rice,1000,1000
Odisha,NAYAGARH,2013,Winter     ,Rice,101000,85000
Odisha,NUAPADA,2013,Autumn     ,Rice,37000,53000
Odisha,NUAPADA,2013,Summer     ,Rice,5000,14000
Odisha,NUAPADA,2013,Summer     ,Wheat,2,1.6
Odisha,NUAPADA,2013,Winter     ,Rice,63000,143000
Odisha,PURI,2013,Summer     ,Rice,32000,108000
Odisha,PURI,2013,Winter     ,Rice,103000,91000
Odisha,RAYAGADA,2013,Autumn     ,Rice,7000,7000
Odisha,RAYAGADA,2013,Summer     ,Rice,4000,9000
Odisha,RAYAGADA,2013,Winter     ,Rice,57000,153000
Odisha,SAMBALPUR,2013,Autumn     ,Rice,44000,50000
Odisha,SAMBALPUR,2013,Summer     ,Rice,22000,95000
Odisha,SAMBALPUR,2013,Summer     ,Wheat,31,26
Odisha,SAMBALPUR,2013,Winter     ,Rice,96000,178000
Odisha,SONEPUR,2013,Autumn     ,Rice,15000,24000
Odisha,SONEPUR,2013,Summer     ,Rice,28000,110000
Odisha,SONEPUR,2013,Summer     ,Wheat,34,73.3
Odisha,SONEPUR,2013,Winter     ,Rice,94000,286000
Odisha,SUNDARGARH,2013,Autumn     ,Rice,86000,131000
Odisha,SUNDARGARH,2013,Summer     ,Rice,2000,5000
Odisha,SUNDARGARH,2013,Summer     ,Wheat,251,438.2
Odisha,SUNDARGARH,2013,Winter     ,Rice,123000,276000
Puducherry,KARAIKAL,2013,Kharif     ,Rice,378,726
Puducherry,KARAIKAL,2013,Rabi       ,Rice,3975,10176
Puducherry,KARAIKAL,2013,Summer     ,Rice,8,27
Puducherry,PONDICHERRY,2013,Kharif     ,Rice,2954,10478
Puducherry,PONDICHERRY,2013,Rabi       ,Rice,4223,13535
Puducherry,PONDICHERRY,2013,Summer     ,Rice,3761,12938
Puducherry,YANAM,2013,Kharif     ,Rice,339,887
Puducherry,YANAM,2013,Rabi       ,Rice,184,1025
Punjab,AMRITSAR,2013,Kharif     ,Rice,182000,518000
Punjab,AMRITSAR,2013,Rabi       ,Wheat,188000,934000
Punjab,BARNALA,2013,Kharif     ,Rice,107000,500000
Punjab,BARNALA,2013,Rabi       ,Wheat,114000,596000
Punjab,BATHINDA,2013,Kharif     ,Rice,111000,501000
Punjab,BATHINDA,2013,Rabi       ,Wheat,254000,1259000
Punjab,FARIDKOT,2013,Kharif     ,Rice,104000,443000
Punjab,FARIDKOT,2013,Rabi       ,Wheat,116000,601000
Punjab,FATEHGARH SAHIB,2013,Kharif     ,Rice,86000,351000
Punjab,FATEHGARH SAHIB,2013,Rabi       ,Wheat,84000,427000
Punjab,FAZILKA,2013,Kharif     ,Rice,92000,293000
Punjab,FAZILKA,2013,Rabi       ,Wheat,211000,1039000
Punjab,FIROZEPUR,2013,Kharif     ,Rice,183000,766000
Punjab,FIROZEPUR,2013,Rabi       ,Wheat,189000,1001000
Punjab,GURDASPUR,2013,Kharif     ,Rice,173000,507000
Punjab,GURDASPUR,2013,Rabi       ,Wheat,184000,822000
Punjab,HOSHIARPUR,2013,Kharif     ,Rice,70000,252000
Punjab,HOSHIARPUR,2013,Rabi       ,Wheat,148000,671000
Punjab,JALANDHAR,2013,Kharif     ,Rice,167000,596000
Punjab,JALANDHAR,2013,Rabi       ,Wheat,169000,837000
Punjab,KAPURTHALA,2013,Kharif     ,Rice,117000,451000
Punjab,KAPURTHALA,2013,Rabi       ,Wheat,111000,548000
Punjab,LUDHIANA,2013,Kharif     ,Rice,257000,1137000
Punjab,LUDHIANA,2013,Rabi       ,Wheat,254000,1327000
Punjab,MANSA,2013,Kharif     ,Rice,81000,334000
Punjab,MANSA,2013,Rabi       ,Wheat,170000,854000
Punjab,MOGA,2013,Kharif     ,Rice,176000,815000
Punjab,MOGA,2013,Rabi       ,Wheat,176000,922000
Punjab,MUKTSAR,2013,Kharif     ,Rice,115000,457000
Punjab,MUKTSAR,2013,Rabi       ,Wheat,209000,1058000
Punjab,NAWANSHAHR,2013,Kharif     ,Rice,56000,202000
Punjab,NAWANSHAHR,2013,Rabi       ,Wheat,75000,371000
Punjab,PATHANKOT,2013,Kharif     ,Rice,29000,78000
Punjab,PATHANKOT,2013,Rabi       ,Wheat,42000,167000
Punjab,PATIALA,2013,Kharif     ,Rice,231000,959000
Punjab,PATIALA,2013,Rabi       ,Wheat,232000,1153000
Punjab,RUPNAGAR,2013,Kharif     ,Rice,37000,128000
Punjab,RUPNAGAR,2013,Rabi       ,Wheat,67000,307000
Punjab,S.A.S NAGAR,2013,Kharif     ,Rice,27000,95000
Punjab,S.A.S NAGAR,2013,Rabi       ,Wheat,51000,228000
Punjab,SANGRUR,2013,Kharif     ,Rice,273000,1290000
Punjab,SANGRUR,2013,Rabi       ,Wheat,285000,1567000
Punjab,TARN TARAN,2013,Kharif     ,Rice,177000,594000
Punjab,TARN TARAN,2013,Rabi       ,Wheat,183000,931000
Sikkim,EAST DISTRICT,2013,Kharif     ,Rice,4910,8840
Sikkim,EAST DISTRICT,2013,Rabi       ,Wheat,150,170
Sikkim,NORTH DISTRICT,2013,Kharif     ,Rice,988,1410
Sikkim,NORTH DISTRICT,2013,Rabi       ,Wheat,50,45
Sikkim,SOUTH DISTRICT,2013,Kharif     ,Rice,2100,4010
Sikkim,SOUTH DISTRICT,2013,Rabi       ,Wheat,160,170
Sikkim,WEST DISTRICT,2013,Kharif     ,Rice,3160,6000
Tamil Nadu,ARIYALUR,2013,Kharif     ,Rice,24437,131658
Tamil Nadu,COIMBATORE,2013,Kharif     ,Rice,2158,10139
Tamil Nadu,CUDDALORE,2013,Kharif     ,Rice,127485,565960
Tamil Nadu,DHARMAPURI,2013,Kharif     ,Rice,26689,132535
Tamil Nadu,DINDIGUL,2013,Kharif     ,Rice,4234,25758
Tamil Nadu,ERODE,2013,Kharif     ,Rice,30889,163021
Tamil Nadu,KANCHIPURAM,2013,Kharif     ,Rice,85564,391837
Tamil Nadu,KANNIYAKUMARI,2013,Kharif     ,Rice,13619,66703
Tamil Nadu,KARUR,2013,Kharif     ,Rice,12565,69898
Tamil Nadu,KRISHNAGIRI,2013,Kharif     ,Rice,29704,143404
Tamil Nadu,MADURAI,2013,Kharif     ,Rice,35268,163965
Tamil Nadu,NAGAPATTINAM,2013,Kharif     ,Rice,154750,605329
Tamil Nadu,NAMAKKAL,2013,Kharif     ,Rice,9180,50983
Tamil Nadu,PERAMBALUR,2013,Kharif     ,Rice,7175,36163
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Rice,72652,119895
Tamil Nadu,RAMANATHAPURAM,2013,Kharif     ,Rice,114981,33928
Tamil Nadu,SALEM,2013,Kharif     ,Rice,20148,97052
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Rice,65447,46084
Tamil Nadu,THANJAVUR,2013,Kharif     ,Rice,167289,831483
Tamil Nadu,THE NILGIRIS,2013,Kharif     ,Rice,328,1420
Tamil Nadu,THENI,2013,Kharif     ,Rice,12499,50813
Tamil Nadu,THIRUVALLUR,2013,Kharif     ,Rice,95827,451522
Tamil Nadu,THIRUVARUR,2013,Kharif     ,Rice,174366,820538
Tamil Nadu,TIRUCHIRAPPALLI,2013,Kharif     ,Rice,48050,226632
Tamil Nadu,TIRUNELVELI,2013,Kharif     ,Rice,62281,362994
Tamil Nadu,TIRUPPUR,2013,Kharif     ,Rice,7511,43377
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif     ,Rice,82625,359403
Tamil Nadu,TUTICORIN,2013,Kharif     ,Rice,11730,55451
Tamil Nadu,VELLORE,2013,Kharif     ,Rice,39366,192496
Tamil Nadu,VILLUPURAM,2013,Kharif     ,Rice,170443,796608
Tamil Nadu,VIRUDHUNAGAR,2013,Kharif     ,Rice,16470,68146
Telangana ,ADILABAD,2013,Kharif     ,Rice,65502,175303
Telangana ,ADILABAD,2013,Rabi       ,Rice,25191,73608
Telangana ,ADILABAD,2013,Rabi       ,Wheat,3170,586
Telangana ,KARIMNAGAR,2013,Kharif     ,Rice,209454,732042
Telangana ,KARIMNAGAR,2013,Rabi       ,Rice,208458,768793
Telangana ,KHAMMAM,2013,Kharif     ,Rice,148142,432575
Telangana ,KHAMMAM,2013,Rabi       ,Rice,43642,142709
Telangana ,MAHBUBNAGAR,2013,Kharif     ,Rice,103744,301561
Telangana ,MAHBUBNAGAR,2013,Rabi       ,Rice,64886,177139
Telangana ,MAHBUBNAGAR,2013,Rabi       ,Wheat,13,8
Telangana ,MEDAK,2013,Kharif     ,Rice,108639,393985
Telangana ,MEDAK,2013,Rabi       ,Rice,62331,230500
Telangana ,MEDAK,2013,Rabi       ,Wheat,2118,1711
Telangana ,NALGONDA,2013,Kharif     ,Rice,192185,546190
Telangana ,NALGONDA,2013,Rabi       ,Rice,201558,659095
Telangana ,NIZAMABAD,2013,Kharif     ,Rice,152303,622200
Telangana ,NIZAMABAD,2013,Rabi       ,Rice,108509,421992
Telangana ,NIZAMABAD,2013,Rabi       ,Wheat,1170,1706
Telangana ,RANGAREDDI,2013,Kharif     ,Rice,27054,62711
Telangana ,RANGAREDDI,2013,Rabi       ,Rice,17986,40163
Telangana ,RANGAREDDI,2013,Rabi       ,Wheat,568,355
Telangana ,WARANGAL,2013,Kharif     ,Rice,159311,501478
Telangana ,WARANGAL,2013,Rabi       ,Rice,95542,299046
Tripura,DHALAI,2013,Kharif     ,Rice,32839,81231
Tripura,DHALAI,2013,Rabi       ,Wheat,19,39
Tripura,GOMATI,2013,Kharif     ,Rice,31355,90682
Tripura,GOMATI,2013,Rabi       ,Wheat,4,8
Tripura,KHOWAI,2013,Kharif     ,Rice,24338,67649
Tripura,KHOWAI,2013,Rabi       ,Wheat,3,5
Tripura,NORTH TRIPURA,2013,Kharif     ,Rice,32584,78887
Tripura,NORTH TRIPURA,2013,Rabi       ,Wheat,48,90
Tripura,SEPAHIJALA,2013,Kharif     ,Rice,49364,149425
Tripura,SEPAHIJALA,2013,Rabi       ,Wheat,13,26
Tripura,SOUTH TRIPURA,2013,Kharif     ,Rice,42246,127322
Tripura,SOUTH TRIPURA,2013,Rabi       ,Wheat,11,18
Tripura,UNAKOTI,2013,Kharif     ,Rice,17245,47041
Tripura,UNAKOTI,2013,Rabi       ,Wheat,43,96
Tripura,WEST TRIPURA,2013,Kharif     ,Rice,24283,69594
Tripura,WEST TRIPURA,2013,Rabi       ,Wheat,9,18
Uttar Pradesh,AGRA,2013,Kharif     ,Rice,8691,22475
Uttar Pradesh,AGRA,2013,Rabi       ,Wheat,132340,490452
Uttar Pradesh,ALIGARH,2013,Kharif     ,Rice,87525,196144
Uttar Pradesh,ALIGARH,2013,Rabi       ,Wheat,225289,811266
Uttar Pradesh,ALLAHABAD,2013,Kharif     ,Rice,159525,420986
Uttar Pradesh,ALLAHABAD,2013,Rabi       ,Wheat,214421,522361
Uttar Pradesh,AMBEDKAR NAGAR,2013,Kharif     ,Rice,115279,314251
Uttar Pradesh,AMBEDKAR NAGAR,2013,Rabi       ,Wheat,118419,407835
Uttar Pradesh,AMETHI,2013,Kharif     ,Rice,123251,280396
Uttar Pradesh,AMETHI,2013,Rabi       ,Wheat,127180,302688
Uttar Pradesh,AMROHA,2013,Kharif     ,Rice,28126,59177
Uttar Pradesh,AMROHA,2013,Rabi       ,Wheat,92633,305040
Uttar Pradesh,AMROHA,2013,Summer     ,Rice,2,4
Uttar Pradesh,AURAIYA,2013,Kharif     ,Rice,53582,176070
Uttar Pradesh,AURAIYA,2013,Rabi       ,Wheat,104354,398006
Uttar Pradesh,AZAMGARH,2013,Kharif     ,Rice,217062,477971
Uttar Pradesh,AZAMGARH,2013,Rabi       ,Wheat,232130,718442
Uttar Pradesh,BAGHPAT,2013,Kharif     ,Rice,7931,24126
Uttar Pradesh,BAGHPAT,2013,Rabi       ,Wheat,55347,249172
Uttar Pradesh,BAHRAICH,2013,Kharif     ,Rice,159025,375935
Uttar Pradesh,BAHRAICH,2013,Rabi       ,Wheat,167831,542765
Uttar Pradesh,BALLIA,2013,Kharif     ,Rice,118000,261960
Uttar Pradesh,BALLIA,2013,Rabi       ,Wheat,137861,395888
Uttar Pradesh,BALRAMPUR,2013,Kharif     ,Rice,105387,232800
Uttar Pradesh,BALRAMPUR,2013,Rabi       ,Wheat,85817,236801
Uttar Pradesh,BANDA,2013,Kharif     ,Rice,56350,101881
Uttar Pradesh,BANDA,2013,Rabi       ,Wheat,164065,311815
Uttar Pradesh,BARABANKI,2013,Kharif     ,Rice,181235,517970
Uttar Pradesh,BARABANKI,2013,Rabi       ,Wheat,166533,590693
Uttar Pradesh,BAREILLY,2013,Kharif     ,Rice,162916,366561
Uttar Pradesh,BAREILLY,2013,Rabi       ,Wheat,200048,630351
Uttar Pradesh,BAREILLY,2013,Summer     ,Rice,1190,2677
Uttar Pradesh,BASTI,2013,Kharif     ,Rice,104860,263933
Uttar Pradesh,BASTI,2013,Rabi       ,Wheat,119033,383048
Uttar Pradesh,BIJNOR,2013,Kharif     ,Rice,52943,123304
Uttar Pradesh,BIJNOR,2013,Rabi       ,Wheat,147955,488843
Uttar Pradesh,BIJNOR,2013,Summer     ,Rice,52,121
Uttar Pradesh,BUDAUN,2013,Kharif     ,Rice,79975,176185
Uttar Pradesh,BUDAUN,2013,Rabi       ,Wheat,245390,894447
Uttar Pradesh,BULANDSHAHR,2013,Kharif     ,Rice,95669,251801
Uttar Pradesh,BULANDSHAHR,2013,Rabi       ,Wheat,191272,788232
Uttar Pradesh,BULANDSHAHR,2013,Summer     ,Rice,1,3
Uttar Pradesh,CHANDAULI,2013,Kharif     ,Rice,112455,300817
Uttar Pradesh,CHANDAULI,2013,Rabi       ,Wheat,102339,268640
Uttar Pradesh,CHITRAKOOT,2013,Kharif     ,Rice,10155,18208
Uttar Pradesh,CHITRAKOOT,2013,Rabi       ,Wheat,52387,102460
Uttar Pradesh,DEORIA,2013,Kharif     ,Rice,135616,333480
Uttar Pradesh,DEORIA,2013,Rabi       ,Wheat,156285,472628
Uttar Pradesh,DEORIA,2013,Summer     ,Rice,14,34
Uttar Pradesh,ETAH,2013,Kharif     ,Rice,19297,45001
Uttar Pradesh,ETAH,2013,Rabi       ,Wheat,134108,484935
Uttar Pradesh,ETAWAH,2013,Kharif     ,Rice,58263,169604
Uttar Pradesh,ETAWAH,2013,Rabi       ,Wheat,96592,360658
Uttar Pradesh,FAIZABAD,2013,Kharif     ,Rice,103896,272519
Uttar Pradesh,FAIZABAD,2013,Rabi       ,Wheat,109098,269145
Uttar Pradesh,FARRUKHABAD,2013,Kharif     ,Rice,16524,44202
Uttar Pradesh,FARRUKHABAD,2013,Rabi       ,Wheat,75776,263950
Uttar Pradesh,FATEHPUR,2013,Kharif     ,Rice,86459,225226
Uttar Pradesh,FATEHPUR,2013,Rabi       ,Wheat,174453,595895
Uttar Pradesh,FIROZABAD,2013,Kharif     ,Rice,21599,59354
Uttar Pradesh,FIROZABAD,2013,Rabi       ,Wheat,96543,348520
Uttar Pradesh,FIROZABAD,2013,Summer     ,Rice,1,3
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2013,Kharif     ,Rice,13750,33660
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2013,Rabi       ,Wheat,46130,192731
Uttar Pradesh,GHAZIABAD,2013,Kharif     ,Rice,9296,25267
Uttar Pradesh,GHAZIABAD,2013,Rabi       ,Wheat,28164,115726
Uttar Pradesh,GHAZIPUR,2013,Kharif     ,Rice,148895,318040
Uttar Pradesh,GHAZIPUR,2013,Rabi       ,Wheat,174040,456998
Uttar Pradesh,GONDA,2013,Kharif     ,Rice,126768,310582
Uttar Pradesh,GONDA,2013,Rabi       ,Wheat,153277,456919
Uttar Pradesh,GORAKHPUR,2013,Kharif     ,Rice,150740,362228
Uttar Pradesh,GORAKHPUR,2013,Rabi       ,Wheat,190537,618676
Uttar Pradesh,GORAKHPUR,2013,Summer     ,Rice,47,113
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Rice,84,152
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Wheat,111347,298733
Uttar Pradesh,HAPUR,2013,Kharif     ,Rice,20322,59422
Uttar Pradesh,HAPUR,2013,Rabi       ,Wheat,42412,197216
Uttar Pradesh,HARDOI,2013,Kharif     ,Rice,149084,375095
Uttar Pradesh,HARDOI,2013,Rabi       ,Wheat,318253,1130771
Uttar Pradesh,HARDOI,2013,Summer     ,Rice,96,242
Uttar Pradesh,HATHRAS,2013,Kharif     ,Rice,23223,54690
Uttar Pradesh,HATHRAS,2013,Rabi       ,Wheat,79227,308906
Uttar Pradesh,HATHRAS,2013,Summer     ,Rice,12,28
Uttar Pradesh,JALAUN,2013,Kharif     ,Rice,520,934
Uttar Pradesh,JALAUN,2013,Rabi       ,Wheat,149458,445320
Uttar Pradesh,JAUNPUR,2013,Kharif     ,Rice,149517,342394
Uttar Pradesh,JAUNPUR,2013,Rabi       ,Wheat,210671,602940
Uttar Pradesh,JHANSI,2013,Kharif     ,Rice,10738,20907
Uttar Pradesh,JHANSI,2013,Rabi       ,Wheat,153384,235384
Uttar Pradesh,KANNAUJ,2013,Kharif     ,Rice,21390,63165
Uttar Pradesh,KANNAUJ,2013,Rabi       ,Wheat,77569,297075
Uttar Pradesh,KANPUR DEHAT,2013,Kharif     ,Rice,41454,112299
Uttar Pradesh,KANPUR DEHAT,2013,Rabi       ,Wheat,127503,457446
Uttar Pradesh,KANPUR NAGAR,2013,Kharif     ,Rice,33584,85941
Uttar Pradesh,KANPUR NAGAR,2013,Rabi       ,Wheat,102821,395335
Uttar Pradesh,KASGANJ,2013,Kharif     ,Rice,17015,37977
Uttar Pradesh,KASGANJ,2013,Rabi       ,Wheat,97331,342897
Uttar Pradesh,KAUSHAMBI,2013,Kharif     ,Rice,50894,112425
Uttar Pradesh,KAUSHAMBI,2013,Rabi       ,Wheat,66491,161600
Uttar Pradesh,KHERI,2013,Kharif     ,Rice,173556,467907
Uttar Pradesh,KHERI,2013,Rabi       ,Wheat,195575,705439
Uttar Pradesh,KHERI,2013,Summer     ,Rice,2526,6810
Uttar Pradesh,KUSHI NAGAR,2013,Kharif     ,Rice,122607,320863
Uttar Pradesh,KUSHI NAGAR,2013,Rabi       ,Wheat,115703,351737
Uttar Pradesh,LALITPUR,2013,Kharif     ,Rice,1355,963
Uttar Pradesh,LALITPUR,2013,Rabi       ,Wheat,178578,372871
Uttar Pradesh,LUCKNOW,2013,Kharif     ,Rice,52159,105674
Uttar Pradesh,LUCKNOW,2013,Rabi       ,Wheat,81363,241811
Uttar Pradesh,MAHARAJGANJ,2013,Kharif     ,Rice,161164,398397
Uttar Pradesh,MAHARAJGANJ,2013,Rabi       ,Wheat,148850,500136
Uttar Pradesh,MAHARAJGANJ,2013,Summer     ,Rice,110,272
Uttar Pradesh,MAHOBA,2013,Kharif     ,Rice,48,86
Uttar Pradesh,MAHOBA,2013,Rabi       ,Wheat,74888,129180
Uttar Pradesh,MAINPURI,2013,Kharif     ,Rice,65174,172059
Uttar Pradesh,MAINPURI,2013,Rabi       ,Wheat,153478,581375
Uttar Pradesh,MAINPURI,2013,Summer     ,Rice,216,570
Uttar Pradesh,MATHURA,2013,Kharif     ,Rice,52654,126580
Uttar Pradesh,MATHURA,2013,Rabi       ,Wheat,194364,677553
Uttar Pradesh,MAU,2013,Kharif     ,Rice,88001,184626
Uttar Pradesh,MAU,2013,Rabi       ,Wheat,93556,285626
Uttar Pradesh,MEERUT,2013,Kharif     ,Rice,14493,39305
Uttar Pradesh,MEERUT,2013,Rabi       ,Wheat,76532,328475
Uttar Pradesh,MEERUT,2013,Summer     ,Rice,21,57
Uttar Pradesh,MIRZAPUR,2013,Kharif     ,Rice,81099,186771
Uttar Pradesh,MIRZAPUR,2013,Rabi       ,Wheat,97530,248407
Uttar Pradesh,MORADABAD,2013,Kharif     ,Rice,95250,207931
Uttar Pradesh,MORADABAD,2013,Rabi       ,Wheat,122018,394362
Uttar Pradesh,MORADABAD,2013,Summer     ,Rice,713,1556
Uttar Pradesh,MUZAFFARNAGAR,2013,Kharif     ,Rice,11064,25857
Uttar Pradesh,MUZAFFARNAGAR,2013,Rabi       ,Wheat,75244,279155
Uttar Pradesh,MUZAFFARNAGAR,2013,Summer     ,Rice,1,2
Uttar Pradesh,PILIBHIT,2013,Kharif     ,Rice,135908,380135
Uttar Pradesh,PILIBHIT,2013,Rabi       ,Wheat,143500,525354
Uttar Pradesh,PILIBHIT,2013,Summer     ,Rice,10502,29374
Uttar Pradesh,PRATAPGARH,2013,Kharif     ,Rice,99245,237791
